product_id,sku,activity,brochure,category_gear,climate,color,color_jewelry,country_of_manufacture,customer_group,description,diamond_quality,eco_collection,erin_recommends,features_bags,features_html,flag_color,flag_text,gender,gift_message_available,image,image_label,is_new_product,is_recommended,long_specifications,material,meta_description,meta_keyword,meta_title,metal_purity,msrp_display_actual_price_type,name,new,options_container,page_layout,pattern,performance_fabric,price_type,price_view,product_brand,product_faqs,product_support,quantity_and_stock_status,sale,shipment_type,short_description,short_specifications,size,size_jewelry,sku_type,small_image,small_image_label,specifications,status,strap_bags,style_bags,style_general,swatch_image,tax_class_id,thumbnail,thumbnail_label,top_product,url_key,visibility,weight_type
976,MSH08,,,,"20,12,04,211",,,,,"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p>
<p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>",,0.0,0.0,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh08-black_main_1.jpg,,,,,"147,38",,,,,0.0,Orestes Fitness Short,0.0,container2,,196,0.0,,,,,,1.0,1.0,,,,,,,/m/s/msh08-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh08-black_main_1.jpg,,,orestes-fitness-short,4,
977,MSH09-32-Black,,,,,49.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-black_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-32-Black,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh09-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-black_main_1.jpg,,,troy-yoga-short-32-black,1,
978,MSH09-32-Blue,,,,,50.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-blue_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-32-Blue,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh09-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-blue_main_1.jpg,,,troy-yoga-short-32-blue,1,
979,MSH09-32-Green,,,,,53.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-green_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-32-Green,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh09-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-green_main_1.jpg,,,troy-yoga-short-32-green,1,
980,MSH09-33-Black,,,,,49.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-black_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-33-Black,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh09-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-black_main_1.jpg,,,troy-yoga-short-33-black,1,
981,MSH09-33-Blue,,,,,50.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-blue_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-33-Blue,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh09-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-blue_main_1.jpg,,,troy-yoga-short-33-blue,1,
982,MSH09-33-Green,,,,,53.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-green_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-33-Green,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh09-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-green_main_1.jpg,,,troy-yoga-short-33-green,1,
983,MSH09-34-Black,,,,,49.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-black_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-34-Black,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh09-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-black_main_1.jpg,,,troy-yoga-short-34-black,1,
984,MSH09-34-Blue,,,,,50.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-blue_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-34-Blue,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh09-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-blue_main_1.jpg,,,troy-yoga-short-34-blue,1,
985,MSH09-34-Green,,,,,53.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-green_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-34-Green,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh09-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-green_main_1.jpg,,,troy-yoga-short-34-green,1,
986,MSH09-36-Black,,,,,49.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-black_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-36-Black,,container2,,,,,,,,,1.0,,,,,178.0,,,/m/s/msh09-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-black_main_1.jpg,,,troy-yoga-short-36-black,1,
987,MSH09-36-Blue,,,,,50.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-blue_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-36-Blue,,container2,,,,,,,,,1.0,,,,,178.0,,,/m/s/msh09-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-blue_main_1.jpg,,,troy-yoga-short-36-blue,1,
988,MSH09-36-Green,,,,,53.0,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-green_main_1.jpg,,,,,,,,,,0.0,Troy Yoga Short-36-Green,,container2,,,,,,,,,1.0,,,,,178.0,,,/m/s/msh09-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-green_main_1.jpg,,,troy-yoga-short-36-green,1,
989,MSH09,,,,"20,42,11,208",,,,,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,0.0,0.0,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh09-blue_main_1.jpg,,,,,"3,33,71,47,150",,,,,0.0,Troy Yoga Short,0.0,container2,,196,1.0,,,,,,1.0,0.0,,,,,,,/m/s/msh09-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh09-blue_main_1.jpg,,,troy-yoga-short,4,
990,MSH10-32-Blue,,,,,50.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-blue_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-32-Blue,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh10-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-blue_main_1.jpg,,,sol-active-short-32-blue,1,
991,MSH10-32-Green,,,,,53.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-green_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-32-Green,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh10-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-green_main_1.jpg,,,sol-active-short-32-green,1,
992,MSH10-32-Purple,,,,,57.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-purple_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-32-Purple,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh10-purple_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-purple_main_1.jpg,,,sol-active-short-32-purple,1,
993,MSH10-33-Blue,,,,,50.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-blue_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-33-Blue,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh10-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-blue_main_1.jpg,,,sol-active-short-33-blue,1,
994,MSH10-33-Green,,,,,53.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-green_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-33-Green,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh10-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-green_main_1.jpg,,,sol-active-short-33-green,1,
995,MSH10-33-Purple,,,,,57.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-purple_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-33-Purple,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh10-purple_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-purple_main_1.jpg,,,sol-active-short-33-purple,1,
996,MSH10-34-Blue,,,,,50.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-blue_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-34-Blue,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh10-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-blue_main_1.jpg,,,sol-active-short-34-blue,1,
997,MSH10-34-Green,,,,,53.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-green_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-34-Green,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh10-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-green_main_1.jpg,,,sol-active-short-34-green,1,
998,MSH10-34-Purple,,,,,57.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-purple_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-34-Purple,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh10-purple_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-purple_main_1.jpg,,,sol-active-short-34-purple,1,
999,MSH10-36-Blue,,,,,50.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-blue_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-36-Blue,,container2,,,,,,,,,1.0,,,,,178.0,,,/m/s/msh10-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-blue_main_1.jpg,,,sol-active-short-36-blue,1,
1000,MSH10-36-Green,,,,,53.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-green_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-36-Green,,container2,,,,,,,,,1.0,,,,,178.0,,,/m/s/msh10-green_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-green_main_1.jpg,,,sol-active-short-36-green,1,
1001,MSH10-36-Purple,,,,,57.0,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-purple_main_1.jpg,,,,,,,,,,0.0,Sol Active Short-36-Purple,,container2,,,,,,,,,1.0,,,,,178.0,,,/m/s/msh10-purple_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-purple_main_1.jpg,,,sol-active-short-36-purple,1,
1002,MSH10,,,,"20,42,11,208",,,,,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>",,0.0,0.0,,,,,,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh10-blue_main_1.jpg,,,,,"1,48,150",,,,,0.0,Sol Active Short,1.0,container2,,196,0.0,,,,,,1.0,0.0,,,,,,,/m/s/msh10-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh10-blue_main_1.jpg,,,sol-active-short,4,
1003,MSH11-32-Black,,,,,49.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-black_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-32-Black,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh11-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-black_main_1.jpg,,,arcadio-gym-short-32-black,1,
1004,MSH11-32-Blue,,,,,50.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-blue_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-32-Blue,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh11-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-blue_main_1.jpg,,,arcadio-gym-short-32-blue,1,
1005,MSH11-32-Red,,,,,58.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-red_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-32-Red,,container2,,,,,,,,,1.0,,,,,175.0,,,/m/s/msh11-red_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-red_main_1.jpg,,,arcadio-gym-short-32-red,1,
1006,MSH11-33-Black,,,,,49.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-black_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-33-Black,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh11-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-black_main_1.jpg,,,arcadio-gym-short-33-black,1,
1007,MSH11-33-Blue,,,,,50.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-blue_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-33-Blue,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh11-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-blue_main_1.jpg,,,arcadio-gym-short-33-blue,1,
1008,MSH11-33-Red,,,,,58.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-red_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-33-Red,,container2,,,,,,,,,1.0,,,,,176.0,,,/m/s/msh11-red_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-red_main_1.jpg,,,arcadio-gym-short-33-red,1,
1009,MSH11-34-Black,,,,,49.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-black_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-34-Black,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh11-black_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-black_main_1.jpg,,,arcadio-gym-short-34-black,1,
1010,MSH11-34-Blue,,,,,50.0,,,,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/msh11-blue_main_1.jpg,,,,,,,,,,0.0,Arcadio Gym Short-34-Blue,,container2,,,,,,,,,1.0,,,,,177.0,,,/m/s/msh11-blue_main_1.jpg,,,1,,,,,2.0,/m/s/msh11-blue_main_1.jpg,,,arcadio-gym-short-34-blue,1,
